params_label,split_id,test_groups,test_start,test_end,purged_train_bars,candidate_cpcv_mode,train_score,test_score,train_return_pct,train_monthly_return_pct,train_max_dd_pct,train_profit_factor,train_trades,test_return_pct,test_monthly_return_pct,test_max_dd_pct,test_profit_factor,test_trades,test_win_rate_pct,test_expectancy_pct,train_test_gap_pct
candidate_03,13,"1,7",2024-09-01 14:00:00,2026-06-11 14:00:00,10596,approx_full_backtest,5.683731557085241,10.433096944407886,15.803175990103124,1.0168424315180502,-8.983789292613519,1.4427018516868162,56,17.93860357023307,2.7511499225315372,-7.814212480005878,2.2984044274139164,30,86.66666666666667,0.6438830993186078,0.0
candidate_03,14,"2,3",2024-12-03 04:00:00,2025-06-06 07:00:00,11795,approx_full_backtest,9.32646968197579,3.053652624393433,26.552627423207298,1.4693869800715298,-8.677297903778669,1.6542233056251523,59,8.303423592969207,1.3204265700766493,-8.983789292613519,1.4721834481929488,30,86.66666666666667,0.30022318044435475,10.137588805069518
candidate_03,15,"2,4",2024-12-03 04:00:00,2025-09-06 21:00:00,10259,approx_full_backtest,6.972612389763083,8.706698234518061,22.695180660098945,1.4674815126589857,-8.677297903778669,1.3497907648258995,52,11.86653514999958,1.861223729278727,-4.504297901579868,2.4275539107854844,26,92.3076923076923,0.46452151875555453,0.0
candidate_03,16,"2,5",2024-12-03 04:00:00,2025-12-08 11:00:00,10259,approx_full_backtest,11.537321732747575,11.724867506153991,34.30298930280853,2.1228925427262846,-8.677297903778669,1.4168166113691016,60,16.012915585072186,2.4727185758820935,-4.8651180639046725,2.5180803529938927,23,86.95652173913044,0.6972278219468504,0.0
candidate_03,17,"2,6",2024-12-03 04:00:00,2026-03-11 01:00:00,10259,approx_full_backtest,8.790508479603803,4.0370865775877185,26.161855272154643,1.6690494017565616,-8.677297903778669,1.5110147013379587,62,7.356684751658538,1.1742363440340853,-6.726745141669088,1.3887015200608328,21,85.71428571428571,0.3880040923458623,29.646399753160036
candidate_03,18,"2,7",2024-12-03 04:00:00,2026-06-11 14:00:00,10596,approx_full_backtest,4.023724901948656,13.172654191061692,15.710194913443987,1.011247554752015,-8.677297903778669,1.1981887653056398,54,19.86966800721106,3.0260125656553116,-5.994974150977561,2.9036134012372754,28,89.28571428571429,0.6957193259787189,0.0
candidate_03,19,"3,4",2025-03-05 18:00:00,2025-09-06 21:00:00,11795,approx_full_backtest,10.740140860158803,0.4521995057898843,31.563163928982306,1.7137342861410332,-9.921912843874026,1.6710629078454309,60,4.645213287649197,0.7495020044272271,-8.983789292613519,1.287649708189527,32,87.5,0.16619777521760823,56.26498165506468
candidate_03,20,"3,5",2025-03-05 18:00:00,2025-12-08 11:00:00,10259,approx_full_backtest,12.146337316489786,3.178746753789575,34.854950117980565,2.1527299037273684,-9.921912843874026,1.6505723781970258,55,8.523932373907694,1.3543229462735562,-8.983789292613519,1.4789766688469241,29,82.75862068965517,0.3198968697964346,37.088115702364775
candidate_03,21,"3,6",2025-03-05 18:00:00,2026-03-11 01:00:00,10259,approx_full_backtest,9.11153204193084,-2.680410695788641,26.68035750982729,1.6987541628938896,-9.921912843874026,1.8127444621720368,57,0.42648731927108496,0.07001245567928027,-8.983789292613519,1.0153926271450489,27,81.48148148148148,0.05143908365119077,95.87859990523812
candidate_03,22,"3,7",2025-03-05 18:00:00,2026-06-11 14:00:00,10596,approx_full_backtest,4.654068649280992,5.345595100022772,16.185742731401653,1.0398183978426845,-9.921912843874026,1.4259746413777084,49,12.131719808024721,1.9013264333067381,-8.983789292613519,1.7153484652004816,34,85.29411764705883,0.37414442490362254,0.0
candidate_03,23,"4,5",2025-06-06 08:00:00,2025-12-08 11:00:00,11795,approx_full_backtest,10.770514795544193,8.563020782930018,33.64449056671235,1.8126760764847427,-9.921912843874026,1.491213297166903,64,12.094298525111768,1.8953010271769655,-4.8651180639046725,2.2361145807204923,25,88.0,0.4939149319364153,0.0
candidate_03,24,"4,6",2025-06-06 08:00:00,2026-03-11 01:00:00,10259,approx_full_backtest,7.939919009483587,1.0926461420972382,24.252932858253363,1.558702055043737,-9.921912843874026,1.6182010170929457,58,3.730452842503995,0.6041355371678714,-6.726745141669088,1.2157163195761198,23,86.95652173913044,0.19390084056069254,61.24111498968162
