run,final_return_pct,max_dd_pct
160,27.15462792143215,-15.756153104712734
161,3.37992550824191,-19.19345857725775
162,46.07734125839305,-10.953462812391034
163,-0.9117959492027095,-17.545647480289674
164,18.506154438334942,-11.272801385619225
165,30.824562076938978,-19.60556930335241
166,80.91198271550321,-6.869454449771506
167,37.48274554560902,-17.450528571254264
168,0.6518772170424736,-19.090542141948184
169,-6.4920905903850805,-18.318123692013256
170,59.05625317392491,-11.491777423026983
171,11.3537344447588,-14.14175686532534
172,-8.876237231027972,-15.644567539876475
173,62.07263681446369,-10.463218207356695
174,32.94505740836888,-8.071107228631401
175,5.841880650440556,-18.39879889623308
176,44.33754599843969,-10.622467290124614
177,74.3188353073634,-6.496066959072888
178,44.55946238110868,-9.300108506781468
179,50.71155519111554,-7.335147245399409
180,71.99813403986808,-4.2730847800563465
181,44.960946006875346,-7.716136146116803
182,58.82044444572985,-9.669510367501111
183,54.98106086789216,-6.466450332257989
184,32.406342788118295,-14.003312790729606
185,93.34730607648261,-7.18392276339741
186,37.50212164468441,-11.580785602609767
187,31.757869114312488,-9.003330068747495
188,36.62685829614123,-16.033205871449997
189,31.193074530801603,-13.19425830641241
190,-18.2072568535227,-39.53902492747739
191,17.082337831906912,-15.01507367151006
192,53.245572066165295,-9.265432479911329
193,0.33635852947109246,-20.085955088413677
194,55.44533741558342,-8.839108607432088
195,13.026482755655122,-16.763444911471925
196,11.600092291858143,-21.713126016150664
197,18.535164596621478,-14.868918666734032
198,32.46388683246755,-10.583499102846705
199,34.906503819734944,-9.735468214191012
200,54.48065935788793,-6.137472928407539
201,23.482024068050713,-11.769281462508497
202,7.091742843439075,-20.779315246429153
203,-13.35757115661379,-20.05217055061551
204,67.27048473268724,-7.252773128781453
205,9.23361383365151,-25.835376249778996
206,33.445718162636,-11.383230255509458
207,39.67006739880274,-9.367549011147192
208,24.711403649126385,-13.095778543618309
209,54.82407484426912,-12.289509250761643
210,70.01467110817039,-6.891811706867634
211,26.63702229908789,-9.11211132078984
212,74.62053449870231,-7.780951437655659
213,34.38262292628445,-10.32044777787945
214,65.94446210290911,-8.622103934694136
215,62.32011030951181,-6.466450332257989
216,48.5472924455713,-6.9596566121805985
217,25.831167015991063,-12.874875378601258
218,50.99958695498961,-6.929783832616843
219,34.579326483647435,-16.49188882852196
220,79.3884901031331,-7.716136146116792
221,-8.506789895320644,-16.717238861306416
222,38.06867677578547,-9.261502679497847
223,37.157597724305866,-7.716136146116792
224,43.62009131594648,-8.448469776639268
225,65.18237063594398,-8.259785113915175
226,41.278030936906205,-12.565466373829182
227,4.09580459959511,-20.325488973033835
228,51.02551913936115,-8.832826040785013
229,43.7902150428348,-9.731057968909585
230,50.37734537921512,-10.32044777787946
231,22.089482044960086,-8.36357702473719
232,22.984025490955705,-11.42979192938106
233,0.4258284834463222,-26.480540936782216
234,21.963281242829314,-18.391549692426924
235,35.20675053424345,-16.78468850299627
236,53.656191042512134,-9.310593052871429
